"GENE_SYMBOL","GSM3036125","GSM3036126","GSM3036127","GSM3036128","GSM3036129","GSM3036130","GSM3036131","GSM3036132","GSM3036133","GSM3036134","GSM3036135"
"CD300A",5.402222267,5.599952909,5.891345433,5.788060678,5.821671262,5.485565428,5.409941615,5.535981303,5.579139157,5.714428544,5.724835419
"RAB37",4.443892462,4.417383914,4.496909559,4.455020875,4.445381299,4.532137484,4.464660451,4.532137484,4.443892462,4.647124666,4.602943752
"SLC9A3R1",4.602667072,4.203110063,4.132077706,4.19586227,4.378364595,4.157440727,4.291916125,4.243889197,4.123198661,4.336295732,4.354053822
"TMEM104",4.415057073,4.297250833,4.503411753,4.384870946,4.489605103,4.315048175,4.550700027,4.47214941,4.493594566,4.581949246,4.542680499
"OTOP2",4.152886705,3.976039106,4.009198031,4.31801619,3.865141922,4.143222613,4.206783913,4.024045174,4.130780755,3.832350433,4.020251006
"OTOP3",4.304626994,4.098232106,4.263348017,4.252288852,4.176969203,4.38619045,4.160231504,4.193706903,4.10855185,4.180790061,4.222069039
"CDR2L",4.598231955,4.393145281,4.315017025,4.532136427,4.283473407,4.394943037,4.506412666,4.369219276,4.568933858,4.539635762,4.471273538
"ICT1",4.914066524,4.527151001,4.508277074,4.637609409,4.538157731,4.511034547,4.782266395,4.547198793,4.602646713,4.612083677,4.649831533
"KCTD2",4.466097522,4.190949534,4.253079725,4.215589968,4.310067906,4.328963493,4.357306875,4.432889225,4.350712882,4.563730679,4.519351972
"SLC16A5",3.817780998,3.983909687,3.869696214,3.971481502,3.903993702,3.887121752,3.937737602,3.777454078,3.921611429,3.900845343,3.807397955
"ARMC7",5.685652046,5.535984113,5.423733163,5.681019921,5.726313672,5.391139911,5.554197417,5.499844915,5.938216683,5.49856713,5.695006292
"NUP85",4.529228732,4.70110826,4.492397404,4.52696095,5.078887557,4.456998422,4.581376249,4.37926228,4.664276933,4.590614278,4.55378295
"MRPS7",5.036064362,5.229305919,5.015723145,4.972234065,5.224182498,4.921844378,5.534918899,4.972234065,5.564935992,5.534424168,5.137770445
"KIAA0195",4.850506528,4.868250092,5.001326828,4.900442351,4.909874141,4.843851615,4.928737719,4.938169509,4.877121875,4.788404051,4.85937831
"TSEN54",4.254848219,4.152802187,4.264125131,4.333252127,4.178044113,4.19630388,4.314992361,4.287602712,4.319786603,4.310509691,4.458940283
"LLGL2",4.577251004,4.711254254,4.599584879,4.569613638,4.626360963,4.618254202,4.723642092,4.504759552,4.566084066,4.588417941,4.644252629
"MYO15B",4.373360888,4.392214164,4.495907182,4.488814802,4.407676418,4.407676418,4.434722546,4.434722546,4.401640802,4.429920716,4.439347354
"SMIM5",3.934921292,3.881986033,3.961388922,3.896933423,3.905943951,3.914954479,4.023080814,3.842870256,4.058436897,4.173129959,3.979034009
"SMIM6",4.278391185,4.060995391,4.439075032,4.139507078,4.511420083,4.366283301,4.130436029,4.447922741,4.089351364,4.51469096,4.637566844
"SAP30BP",4.885129919,5.077871639,4.851116675,5.001585706,5.323581201,4.880837396,5.009635594,4.816438297,5.145898128,4.975831905,5.111884883
"ITGB4",4.452133239,4.584930279,4.330402619,4.395058636,4.647523245,4.403202655,4.403202655,4.28918638,4.396801139,4.341469039,4.396801139
"UNK",4.305941775,4.411012432,4.29543471,4.349425369,4.283769453,4.374046338,4.456116232,4.250941495,4.263913513,4.211378185,4.326955907
"TEN1",5.067924988,5.157974745,5.177985802,5.137502072,5.129099934,5.221523455,4.961057169,5.120697796,5.087936045,5.228013445,5.318063202
"GALR2",4.352648065,5.294522954,4.28925264,4.451626476,4.319763065,4.884891971,4.442207661,4.131386763,4.198687747,3.999444982,4.017557961
"ZACN",4.550724567,4.43334016,4.614752425,4.72329418,4.583096784,4.645406738,4.489631853,4.567519295,4.508039328,4.561395876,4.497368018
"UBALD2",5.553591706,6.1623632,5.091376312,5.831414112,6.44506088,5.935016813,5.4568505,4.7953871,5.519771067,5.237932412,5.249205958
"SPHK1",4.30362839,4.480032529,4.30362839,4.405429942,4.283096091,4.421741122,4.519608202,4.250473731,4.413880977,4.46900727,4.358754684
"AANAT",4.512150942,4.475648144,4.676413532,4.594562396,4.538334342,4.632047766,4.510220315,4.528963,4.585156537,4.658162133,4.512150942
"PRCD",5.024780501,4.836242427,5.098100863,4.925649227,4.975943003,4.917266931,5.04300137,5.16873581,4.930511464,5.014306163,5.014306163
"METTL23",3.743479681,3.833369747,3.900787296,3.929891704,3.905669311,3.833002134,3.768409087,3.687667779,3.81089723,3.732243423,3.855842263
"MFSD11",4.288555906,4.240603225,4.365280196,4.327182934,4.239415519,4.353513158,4.283299227,4.274522485,4.250193761,4.269374834,4.211831616
"MGAT5B",4.386832192,4.316221615,4.427181093,4.345036912,4.345036912,4.448271999,4.422463227,4.448271999,4.417093868,4.457442769,4.457442769
"SEPT9",4.722859948,5.254704234,4.733713913,4.926070226,5.311866623,4.794735282,4.926070226,4.581315999,4.874815458,4.820545633,4.744567878
"TNRC6C",4.441222996,4.459442451,4.432113268,4.408538707,4.455472214,4.42731211,4.446085512,4.502405721,4.486771633,4.331906266,4.495881361
"TMC8",4.850227599,4.775425234,4.887628782,4.797360941,4.870469829,4.852192607,4.815638163,4.797360941,4.803476121,4.766074939,4.831527008
"C17orf99",4.676193653,4.286982928,4.286982928,4.301563663,4.678904878,4.301563663,4.284792943,4.2093247,4.371136598,4.318540554,4.234386884
"SYNGR2",4.937566136,5.231179105,4.869809297,4.889373113,5.571179528,4.656756807,4.993649388,4.680820562,4.926273329,4.723002812,4.531025102
"AFMID",4.776997088,5.051555139,4.94741243,4.999371452,4.954538899,5.008337962,4.96350541,4.784175198,5.013685063,4.85273724,4.786464607
"BIRC5",5.181864596,5.217046385,5.049932887,5.304443593,5.252095176,5.339342538,5.260819912,5.191022022,5.29620541,5.190660043,5.208250938
"TMEM235",3.797995772,4.004536529,3.874089735,3.817195035,4.011695829,4.052216828,3.97117483,3.809090835,3.97192483,3.841478037,3.830607471
"PGS1",4.304996307,4.229782917,4.229782917,4.319943609,4.301706853,4.27435172,4.356417119,4.210523077,4.427218065,4.295594633,4.248586265
"C1QTNF1",4.538040181,4.611706785,4.643278186,4.788279735,4.636909511,4.565207826,4.788279735,4.525373556,4.643278186,4.580135383,4.390706974
"ENGASE",5.186508958,5.523381496,5.288591545,5.327465843,5.301852991,5.173788733,5.464067719,5.054262091,5.074218112,5.32942458,5.309008063
"ENPP7",3.733930372,3.615143083,3.638900541,3.87850787,3.634458866,3.55573338,3.618713769,3.689566705,3.615143083,3.638900541,3.733930372
"CBX2",4.827907046,5.159524627,5.01086847,4.701927252,5.181955485,4.853936192,5.093950309,4.861936663,4.999433381,4.907952669,4.89651758
"CCDC40",4.905552986,4.789498402,4.934566632,4.907510323,4.762514745,4.916039474,4.933097778,4.822218806,4.905552986,4.992593923,5.011936354
"GAA",4.446049483,4.587475183,4.424291683,4.469784069,4.640688509,4.494198989,4.502337296,4.404677616,4.467807283,4.500443983,4.413412784
"CARD14",4.650044978,4.599879562,4.633323173,4.610854264,4.610854264,4.62954341,4.573475973,4.62954341,4.616601367,4.708571298,4.742014909
"SLC26A11",4.012551346,3.939012687,3.911435689,3.972522447,3.936810908,4.01716187,3.963594562,3.972522447,3.975782017,3.911435689,3.939012687
"RNF213",4.387553129,4.700287593,4.327411885,4.53363679,5.042355218,4.244058608,4.345802293,4.134488484,4.327411885,4.37552488,4.363496631
"ENDOV",4.67150976,4.501486794,4.626170303,4.488183703,4.52026021,4.704700127,4.560355844,4.720738381,4.614835438,4.614835438,4.694179489
"RPTOR",4.026301117,4.03677514,3.963456984,4.055362942,4.038745078,4.071980806,4.13014333,3.96396469,4.026301117,4.005353073,4.120567318
"CHMP6",4.798219283,4.60803461,4.943121891,4.810579896,4.947218011,4.601068121,4.765033858,4.828798312,4.879727,5.178588629,4.97029113
"BAIAP2",4.48098734,4.157852852,4.236188486,4.229540315,4.422646015,4.211985251,4.326093165,4.185652655,4.255772394,4.334108027,4.324316073
"C17orf89",3.927848367,3.573629834,3.73209602,3.750809965,3.904414552,3.561063123,3.841165605,3.651418762,3.657523697,4.058349932,3.946491448
"BAHCC1",4.350900511,4.30483076,4.350900511,4.421623097,4.461420965,4.397744376,4.421623097,4.214674182,4.431522575,4.316348198,4.431522575
"FSCN2",4.028267965,4.111763005,4.009713511,4.064710707,4.119050618,3.992257492,4.055654055,4.001314144,4.093208551,4.018990738,4.195258045
"TSPAN10",4.414224655,4.365869483,4.656000512,4.493414635,4.324295154,4.582424889,4.431107458,4.493414635,4.549619135,4.385211552,4.414224655
"CCDC137",5.360708171,5.151183759,5.227374454,5.225395768,5.121732699,4.940322327,5.337697426,5.182202822,5.036897716,5.370232008,5.503565725
"HGS",4.245615219,4.266517061,4.151556928,4.213908712,4.348507649,4.138196811,4.205496279,4.188671412,4.109753244,4.203811534,4.287418903
"GCGR",4.620667506,4.535296725,4.535296725,4.683875373,4.515235803,4.614886458,4.821853202,4.453912323,4.571884203,4.584080029,4.510905074
"ANAPC11",5.347540509,5.266548937,5.347540509,5.30532673,5.527828041,5.257647878,5.28943378,5.194076075,5.173987139,5.347540509,5.266548937
"NPB",4.183448616,4.065131446,4.194204723,4.181805447,4.256048493,4.256048493,4.14055931,4.520023768,4.29100968,4.377058531,4.344790212
"ASPSCR1",4.594861778,4.725564371,4.68991821,4.68892447,4.736111197,4.665331107,4.861942467,4.539499836,4.713682317,4.642389994,4.725564371
"LRRC45",4.424072442,4.214382791,4.467757786,4.301905818,4.387666559,4.301905818,4.435311415,4.492485243,4.380387098,4.738606918,4.598813818
"RAC3",4.373663929,4.320800424,4.130491808,4.252377773,4.519262205,4.152296111,4.277398188,4.26905805,4.341945826,4.341945826,4.119919107
"GPS1",4.593220693,4.76259284,4.752629772,4.748968061,4.73165448,4.653743365,4.714340899,4.549861877,4.593220693,4.573294558,4.6828883
"SLC16A3",4.322214482,4.557156525,4.493081422,4.424872215,4.400312055,4.465805815,4.662287096,4.367565175,4.418327136,4.364931217,4.343572849
"TEX19",3.876974806,3.825306537,4.083647883,4.052189918,3.701662181,3.768429369,4.027152222,4.010460425,3.876974806,3.711636344,3.670301729
"UTS2R",4.814627217,4.418557074,4.534480043,4.316539542,4.387607347,4.654111617,4.787363751,4.929499362,4.263993116,5.065793649,4.911229691
"HEXDC",3.987225298,4.063605623,4.063605623,4.041137847,4.098598578,3.93442506,4.016511819,3.89338168,3.943579398,3.987225298,3.910844972
"NARF",4.795257224,4.826321512,4.691709595,4.794085095,4.912576987,4.827939922,4.853331041,4.658665791,4.857385801,4.712419121,4.919514378
"FOXK2",4.241829758,4.444682135,4.219290605,4.503548789,4.575402869,4.375808202,4.415727135,4.144278388,4.433412558,4.433412558,4.309447217
"FN3KRP",4.587768039,4.64901595,4.465272218,5.121461628,4.452234324,4.545614878,4.475579462,4.382198908,4.563268875,4.64901595,4.734763025
"FN3K",4.356252064,4.117425505,4.264395695,4.235877597,4.226563776,4.366271087,4.291760521,4.273132879,4.356252064,4.273581332,4.255210058
"TBCD",4.660021337,4.719956284,4.612073379,4.642649071,4.838794043,4.658340669,4.611265876,4.517116289,4.636047358,4.660021337,4.576112411
"METRNL",3.493068074,3.754371198,3.481707068,3.725639648,3.605482764,3.461294504,3.885848826,3.357158538,3.640761144,3.402180031,3.618039133
"DOC2B",4.268652947,4.361309373,4.396055532,4.381385348,4.341628469,4.898224781,4.333677093,4.43704498,4.63927865,4.453965799,4.535040171
"RPH3AL",4.845249023,4.946268831,4.878922293,4.839444036,4.823270898,4.879876881,5.001175414,4.855617174,4.845249023,4.822800177,4.912595562
"FAM101B",3.858144979,3.346145396,3.532327062,3.782015791,3.498363201,3.617314287,3.772865708,3.425162533,3.541636146,3.848835896,3.895381313
"VPS53",4.963702797,4.81522239,4.696438065,4.65771344,4.797473723,4.928498988,4.780003688,4.710123546,4.656843289,4.755830227,4.706336758
"GEMIN4",4.001202712,4.139074755,3.661825378,4.314405343,4.092429576,4.117093551,3.960888381,3.60737142,4.139074755,3.831514045,3.693642003
"GLOD4",4.448343761,4.487665191,4.428683045,4.446257781,4.525330772,4.507758996,4.525330772,4.358398902,4.615459841,4.379531257,4.487665191
"NXN",4.468266575,4.524145049,4.43473949,4.436947415,4.572828175,4.572828175,4.540856231,4.373003528,4.535320744,4.445915185,4.378861015
"ABR",4.381305732,4.454700005,4.369073354,4.390010441,4.56855024,4.537499841,4.444348641,4.258046241,4.442467627,4.40577049,4.454700005
"YWHAE",5.515770821,6.216090693,5.271214676,5.507041259,6.051601736,5.458274649,6.019090662,4.83243649,5.538003198,5.304563241,5.437957502
"CRK",4.199114518,4.269992102,4.119377236,4.276761693,4.324695276,4.209654678,4.31510856,4.267174977,4.394027875,4.216833914,4.314290592
"MYO1C",4.323504472,4.457870399,4.261489429,4.341715352,4.426279272,4.307889783,4.443192056,4.223325863,4.29249695,4.437198718,4.416527036
"INPP5K",4.543337615,4.575721665,4.586516349,4.570314475,4.716280723,4.781965534,4.723579035,4.657894224,4.575721665,4.672873817,4.629695083
"PITPNA",5.435691991,5.62877423,5.218474472,5.212274781,5.970469555,5.188825458,5.915754468,5.024680197,5.230542112,5.56843603,5.351218511
"SLC43A2",4.540786371,4.44393764,4.47299226,4.462375725,4.382736457,4.542014994,4.391585264,4.497770956,4.327719163,4.521416625,4.531101498
"SCARF1",4.472331207,4.427389721,4.580190775,4.488958963,4.526731526,4.413413836,4.498402104,4.488958963,4.454354613,4.616143965,4.472331207
"RILP",4.678265254,4.578915626,4.822773803,4.851076193,4.655910163,4.553680338,4.758139988,4.730259127,4.651169901,5.075663764,4.895028077
"PRPF8",4.921724356,5.276322936,4.647196424,4.752792616,5.373124076,4.625545137,5.404935945,4.546015463,4.727267071,4.658635088,4.704389743
"TLCD2",3.90369174,4.048831962,3.90369174,4.228171476,3.994368843,3.869674105,4.204791213,3.643664893,3.964166833,4.024641925,3.806931592
"SMYD4",4.147708481,3.982417957,4.055880412,4.06557656,4.038342426,4.038342426,4.074654605,4.174513095,4.156891288,4.166074095,4.193622515
"RTN4RL1",2.910718828,3.045381428,2.978050128,2.954557629,3.043798235,3.088418538,2.936709508,2.999177932,3.083856456,2.901100071,3.045381428
"SMG6",4.373133745,4.267912366,4.277477946,4.291092555,4.362149864,4.291092555,4.299974719,4.255563901,4.334871425,4.277477946,4.363568165
"TSR1",4.874984331,4.86441558,4.906690584,4.934571223,4.827953735,4.885363152,5.000181985,4.844356425,4.959534339,5.001809343,4.980671841
"MNT",4.530476982,4.847884924,4.7949836,4.77079847,4.836620556,4.721431906,4.935353684,4.581559975,4.699761218,4.710341482,4.699761218
"METTL16",5.006875306,4.997290253,4.671398458,4.793688857,4.981255583,4.820484104,5.016982579,4.990187332,4.81517425,4.939779936,4.939779936
"CLUH",4.472837551,4.54464325,4.360000025,4.503246352,4.57142292,4.469158068,4.511768423,4.375415286,4.534385293,4.524127336,4.472837551
"OR1D5",5.519385533,5.509440849,6.03650908,5.986689257,5.342838623,5.95188652,5.038314675,5.15142357,4.584585275,5.618832369,5.380159963
"OR1D2",4.181668781,3.909581226,4.489246016,3.830067132,4.353845297,5.096515829,4.244399113,4.791630032,4.406436761,4.441926442,4.430096548
"OR1G1",4.602239837,4.512648199,4.535046108,4.303963584,3.948973544,5.393137569,4.231351985,4.707361356,4.579841927,4.546245063,3.650328681
"OR3A2",4.309355734,4.475412639,5.198248577,5.032479678,4.511567301,4.511567301,4.414448044,4.149577344,4.113994669,4.514484851,4.455876532
"OR3A1",4.412829186,4.078997404,4.210506894,4.174682584,4.080042763,4.493016527,4.381169466,4.579052728,4.544338675,4.605035363,4.200390779
"OR1E1",4.730337559,4.270912679,4.515939281,4.244782121,4.193538999,4.466835651,4.560781375,4.688889181,4.454682631,4.577195932,4.179027703
"OR1E2",5.258379172,4.40802533,5.064627664,4.836465597,4.5819436,5.608241977,4.655837083,5.033514886,4.913932046,4.537193003,4.763236429
"ITGAE",4.399546076,4.31646303,4.368389934,4.370989665,4.387737795,4.3626156,4.387737795,4.228630558,4.233379985,4.285306888,4.347619173
"C17orf85",4.755957928,4.845690171,4.890556292,4.792444115,4.831576028,4.737659436,4.588958167,4.776791349,4.755957928,4.80082405,4.755957928
"CAMKK1",4.314890834,4.184553917,4.271445195,4.261344118,4.242516558,4.167206319,4.233102778,4.280171678,4.236688684,4.288823451,4.445227752
"P2RX1",4.599726657,4.67633217,4.588783012,4.717156901,4.659775038,4.594195767,4.512221678,4.626985403,4.665388525,4.665388525,4.534064789
"ATP2A3",4.47469453,4.754662897,4.344042625,4.507671928,4.526016594,4.461810262,4.617739925,4.333397599,4.47469453,4.437365414,4.362707183
"ZZEF1",4.436001968,4.517834359,4.400930944,4.483178731,4.530703094,4.396050733,4.538623821,4.372288552,4.471072993,4.436001968,4.459382651
"ANKFY1",4.392364319,4.369818507,4.155633288,4.303098486,4.440290129,4.141696554,4.31923868,4.077135781,4.234543632,4.223270725,4.211997819
"UBE2G1",5.452510433,5.307828323,4.873781994,4.91170408,6.068983577,4.91170408,5.459066005,4.653662031,4.934066206,5.126975686,5.078748316
"MYBBP1A",4.447926113,4.64497235,4.585858479,4.604555018,4.587042601,4.569530184,4.613311227,4.455699474,4.605563103,4.53659692,4.516892296
"GGT6",4.816609368,5.148021935,4.677629904,4.760840278,5.311611324,4.801942595,4.695076571,4.555328694,4.59210408,4.517268984,4.613485536
"ALOX15",4.351785617,4.414722241,4.425211678,4.424352217,4.276756295,4.440751764,4.350554256,4.334154709,4.330806742,4.393743366,4.488148302
"PELP1",4.799378074,5.1838528,5.010839173,5.130920299,5.130920299,4.946904974,5.104632396,4.876803897,5.058898514,4.895496755,4.895496755
"CXCL16",5.530595146,6.091895565,5.49476746,5.386907406,6.794385723,5.426004026,5.793512253,5.379088082,5.49476746,5.375341839,5.697791015
"VMO1",4.129313445,3.727827384,3.870577983,3.897374988,3.794197198,3.925514385,3.737918404,4.047451772,3.754593121,4.120391532,4.236376394
"CHRNE",4.17364253,4.138315745,4.126540151,4.131940409,4.124030573,4.155669916,4.266407615,3.98165353,4.032335392,4.161866935,4.138315745
"SLC25A11",5.148316491,5.005067341,4.994835259,5.05852092,5.041586874,5.016185805,4.965383667,5.151658174,5.035763587,5.107388163,5.117620245
"PFN1",5.761987639,6.77226986,5.677797454,5.96236947,7.380712572,5.59034505,7.597726817,5.047809438,5.798069147,5.677797454,5.954422348
"SPAG7",5.144718418,5.583632317,5.256998718,5.168093043,5.304899913,5.646917088,5.35620249,5.202294761,5.542803117,5.226376818,5.236584118
"CAMTA2",4.975182287,5.052348276,4.942111149,5.037552373,5.053720755,5.086057521,4.900121121,4.924373695,5.019277138,4.964158575,4.886992586
"INCA1",5.015653186,5.19497534,5.487553591,5.343722096,5.18306795,5.647179926,5.022413804,5.343722096,5.553619648,4.770264975,5.091157251
"SLC52A1",4.504811337,4.430931705,4.569456016,4.496346317,4.615166213,4.615166213,4.496346317,4.487206325,4.67104051,4.430931705,4.440166659
"ZNF232",4.50439565,4.426405648,4.757863155,4.424245838,4.564806747,4.468171122,4.687797543,4.556021691,4.611631902,4.611631902,4.5141444
"ZNF594",4.631818458,4.484194692,4.612135289,4.519982578,4.528740087,4.625072683,4.353589913,4.721405278,4.326729342,4.621976874,4.769600639
"SCIMP",4.497333377,4.869248101,4.869248101,4.808272526,5.164623616,4.686591666,4.799581036,4.938644876,5.040901051,4.535478477,4.688058876
"NUP88",5.055694889,5.074238544,4.962976615,5.028072014,5.138840717,5.018841289,5.07422564,4.91730331,4.879530168,5.222587782,4.953704787
"C1QBP",4.694878045,4.760332524,4.694878045,4.49278408,4.67331978,4.40251623,4.971203684,4.58305193,4.227346053,4.919293401,5.106306198
"DHX33",4.328901384,4.080684297,4.266847112,4.275867218,4.188980158,4.285521336,4.198634276,4.246904865,4.355496071,4.231387528,4.257982216
"DERL2",4.824682888,5.256236222,4.877311343,4.941404015,5.343012323,5.133841329,5.008338733,4.715499342,5.150979311,4.972042563,5.298338986
"NLRP1",4.579997093,4.835262425,4.724277498,4.814631273,4.944673405,4.676461506,4.700844406,4.603312807,4.824163933,4.735375991,4.702080513
"AIPL1",5.221237708,5.031349197,5.08831575,5.100601619,5.198580677,5.207487864,4.975900999,5.341095671,5.17376558,5.458598345,5.401631792
"PITPNM3",4.195384559,4.067078309,4.195384559,4.169316065,4.119934442,4.08701336,4.268079311,4.111704172,4.216768934,4.152615809,4.216768934
"KIAA0753",4.125335149,4.218897472,4.134691381,4.231372942,4.240499368,4.103602975,4.350016482,4.222246516,4.443447048,4.256322402,4.33117226
"MED31",5.048541486,5.182513737,4.756238394,4.735803016,5.881891706,4.759192581,5.367321274,4.556483016,5.060720782,5.231230919,4.841493462
"SLC13A5",4.377134341,4.183408118,4.096231317,4.166047683,4.166047683,4.315491233,4.341863624,4.227583262,4.173721806,4.251212296,4.183408118
