"GENE_SYMBOL","GSM4673094--P2","GSM4673095--P2","GSM4673096--P2","GSM4673106--P7","GSM4673113--P23","GSM4673114--P23"
"PCDH12",1,1,1,10,0,5
"PCDH15",0,0,0,0,0,0
"PCDH17",13,1,0,7,3,0
"PCDH18",6,5,11,0,1,2
"PCDH19",32,21,11,74,4,9
"PCDH20",0,0,0,0,0,0
"PCDH7",25,17,1,4,4,18
"PCDH8",0,5,2,1,0,0
"PCDH9",1,0,0,9,0,0
"PCDHA1",0,0,0,0,0,0
"PCDHA10",0,0,0,0,0,0
"PCDHA11",2,1,0,0,0,3
"PCDHA12",1,0,0,1,0,2
"PCDHA13",0,0,0,0,0,0
"PCDHA2",2,0,1,0,0,0
"PCDHA3",0,0,0,0,0,0
"PCDHA4",0,0,0,1,1,0
"PCDHA5",0,0,0,0,0,0
"PCDHA6",0,0,0,0,0,0
"PCDHA7",0,0,0,0,0,0
"PCDHA8",0,0,0,0,0,0
"PCDHA9",0,0,0,0,0,0
"PCDHAC1",0,0,0,0,0,0
"PCDHAC2",2,5,2,0,1,0
"PCDHB1",0,0,0,0,0,0
"PCDHB10",0,1,0,3,4,1
"PCDHB11",0,0,0,0,0,0
"PCDHB12",2,0,0,0,1,0
"PCDHB13",0,0,0,0,0,0
"PCDHB14",26,11,9,7,3,14
"PCDHB15",3,1,1,2,4,4
"PCDHB16",0,0,0,2,0,0
"PCDHB2",13,19,24,0,1,0
"PCDHB3",0,0,0,0,0,0
"PCDHB4",0,0,1,0,0,0
"PCDHB5",0,0,0,2,0,2
"PCDHB6",2,0,0,0,0,0
"PCDHB7",0,0,0,0,0,0
"PCDHB8",0,0,0,0,1,2
"PCDHB9",1,3,4,0,0,1
"PCDHGA1",2,6,2,2,1,3
"PCDHGA10",4,2,2,1,0,2
"PCDHGA11",1,1,0,1,0,6
"PCDHGA12",0,0,0,0,0,0
"PCDHGA2",1,0,0,2,0,2
"PCDHGA3",0,0,0,0,0,0
"PCDHGA4",0,0,0,0,0,0
"PCDHGA5",0,0,0,0,0,0
"PCDHGA6",0,0,0,1,0,0
"PCDHGA7",0,0,0,2,0,0
"PCDHGA8",0,0,0,0,0,0
"PCDHGA9",0,3,0,0,0,0
"PCDHGB1",0,0,0,0,0,0
"PCDHGB2",0,0,0,0,0,0
"PCDHGB3",0,0,0,0,2,0
"PCDHGB4",0,0,0,0,0,0
"PCDHGB5",0,0,0,0,0,0
"PCDHGB6",0,1,1,7,0,0
"PCDHGB7",0,10,0,3,0,1
"PCDHGC3",18,18,10,9,2,3
"PCDHGC4",0,0,0,0,0,0
"PCDHGC5",0,0,0,0,0,0
"PCED1A",135,241,196,159,105,184
"PCED1B",2,1,0,3,1,2
"PCF11",58,70,69,91,65,75
"PCGF1",12,19,4,11,12,6
"PCGF2",21,25,8,60,21,19
"PCGF3",39,29,57,41,45,69
"PCGF5",64,81,84,100,34,65
"PCGF6",9,9,9,2,1,3
"PCID2",24,18,19,21,8,20
"PCIF1",88,56,86,55,21,13
"PCK1",6,1,5,207,38,32
"PCK2",60,34,80,69,21,50
"PCLO",10,4,3,2,6,1
"PCM1",96,103,80,145,161,159
"PCMT1",405,375,349,267,156,204
"PCMTD1",50,68,86,33,30,39
"PCMTD2",72,186,86,99,119,147
"PCNA",54,121,63,54,30,46
"PCNP",144,149,111,82,87,111
"PCNT",22,33,16,14,26,23
"PCOLCE",7,18,9,8,1,5
"PCOLCE2",0,5,0,3,0,0
"PCP2",0,0,0,0,0,6
"PCP4",303,413,232,62,2,20
"PCP4L1",0,0,0,0,0,0
"PCSK1",17,10,21,3,5,4
"PCSK1N",9,65,10,6,0,0
"PCSK2",0,0,0,0,1,0
"PCSK4",4,2,4,5,1,2
"PCSK5",8,9,2,1,4,8
"PCSK6",22,13,34,33,15,7
"PCSK7",40,40,22,30,47,57
"PCSK9",33,29,10,102,7,38
"PCTP",182,400,402,327,238,472
"PCYOX1",42,46,38,28,25,23
"PCYOX1L",8,2,1,2,6,9
"PCYT1A",83,48,59,62,24,71
"PCYT1B",0,2,0,1,0,0
"PCYT2",5,24,14,24,4,16
"PDAP1",1571,1949,1086,1134,750,1213
"PDC",0,0,0,0,0,3
"PDCD1",3,0,0,0,1,0
"PDCD10",55,48,67,19,19,45
"PDCD11",90,147,82,94,24,42
"PDCD1LG2",0,1,0,1,0,2
"PDCD2",50,72,47,33,33,42
"PDCD2L",6,12,8,3,0,6
"PDCD4",73,48,83,32,25,25
"PDCD5",165,127,161,46,54,59
"PDCD6",104,90,84,95,55,125
"PDCD6IP",89,44,73,50,52,46
"PDCD7",120,111,117,66,77,91
"PDCL",15,11,12,8,5,8
"PDCL2",0,0,0,0,0,0
"PDCL3",48,21,49,15,18,10
"PDE10A",1,5,0,3,0,1
"PDE11A",3,0,0,3,3,0
"PDE12",17,12,7,12,6,5
"PDE1A",0,0,0,2,1,0
"PDE1B",0,1,4,1,0,2
"PDE1C",2,1,2,0,1,0
"PDE2A",3,2,0,9,1,3
"PDE3A",14,7,18,3,4,1
"PDE3B",9,12,10,8,7,6
"PDE4A",0,4,5,8,5,15
"PDE4B",10,9,3,2,7,12
"PDE4C",1,8,17,1,11,4
"PDE4D",6,2,1,5,11,9
"PDE4DIP",10,9,13,14,21,8
"PDE5A",9,11,5,0,7,12
"PDE6A",0,0,0,0,1,1
"PDE6B",0,0,1,0,0,0
"PDE6C",0,0,0,0,0,0
"PDE6D",24,8,2,3,1,3
"PDE6G",0,0,0,0,0,0
"PDE6H",0,0,0,0,0,0
"PDE7A",61,50,52,66,51,79
"PDE7B",0,1,0,0,0,0
"PDE8A",22,33,39,17,12,21
"PDE8B",1,0,1,1,0,0
"PDE9A",16,0,11,1,5,5
"PDF",7,30,9,8,2,5
"PDGFA",25,28,17,7,15,26
"PDGFB",2,2,4,3,1,6
"PDGFC",14,9,3,2,0,2
"PDGFD",2,1,1,3,4,1
"PDGFRA",12,5,8,5,6,3
"PDGFRB",10,6,7,7,1,5
"PDGFRL",0,0,2,0,0,2
"PDHA1",89,61,94,51,10,23
"PDHA2",0,0,0,0,0,0
"PDHB",37,37,54,19,25,27
"PDHX",35,33,59,20,6,15
"PDIA2",1,0,0,6,28,44
"PDIA3",453,394,402,234,205,315
"PDIA4",103,74,73,74,43,29
"PDIA5",49,21,69,31,40,33
"PDIA6",464,336,509,217,131,106
"PDIK1L",8,5,4,6,9,8
"PDILT",0,0,0,0,0,0
"PDK1",9,7,13,8,3,11
"PDK2",116,174,94,230,146,181
"PDK3",19,6,12,3,0,1
"PDK4",6,4,1,20,14,3
"PDLIM1",411,363,354,256,196,250
"PDLIM2",4,10,2,9,7,4
"PDLIM3",169,57,25,154,5,19
"PDLIM4",2,4,1,17,4,4
"PDLIM5",56,50,44,44,52,30
"PDLIM7",5,6,2,23,7,17
"PDP1",44,29,38,13,14,13
"PDP2",16,9,25,5,11,4
"PDPK1",62,58,67,61,37,39
"PDPN",15,9,2,2,7,8
"PDPR",7,27,26,19,19,19
"PDRG1",713,916,699,356,114,224
"PDS5A",285,344,300,286,228,343
"PDS5B",43,42,30,64,31,46
"PDSS1",14,25,16,12,7,9
"PDSS2",11,8,13,12,9,7
"PDX1",7,11,7,5,5,0
"PDXDC1",95,85,90,88,67,52
"PDXK",664,764,777,588,350,563
"PDXP",0,0,0,1,0,0
"PDYN",0,0,0,0,0,0
"PDZD11",40,24,17,6,16,16
"PDZD2",13,12,9,1,5,5
"PDZD3",6,3,5,3,18,20
"PDZD4",0,1,0,7,0,1
"PDZD7",1,5,0,2,1,1
"PDZD8",160,146,168,56,64,64
"PDZD9",0,1,0,1,0,0
"PDZK1",2,0,0,1,1,0
"PDZK1IP1",97,93,50,14,64,84
"PDZRN3",22,63,3,11,17,22
"PDZRN4",0,0,1,0,0,0
"PEA15",235,222,221,122,83,113
"PEAK1",23,18,19,3,11,10
"PEAR1",1,2,6,3,6,8
"PEBP1",598,539,543,759,314,338
"PEBP4",0,0,0,0,0,0
"PECAM1",11,11,9,20,5,4
"PECR",171,156,133,185,63,66
"PEF1",27,9,17,18,16,20
"PEG10",7,22,3,2,0,0
"PEG3",0,0,0,1,0,0
"PELI1",18,33,21,14,24,19
"PELI2",3,10,25,2,0,6
"PELI3",6,5,3,2,3,7
"PELO",10,5,8,6,6,10
"PELP1",20,16,24,24,28,29
"PEMT",7,7,11,34,18,15
"PENK",0,0,0,0,0,0
"PEPD",47,22,43,23,9,6
"PER1",6,26,7,98,38,39
"PER2",8,1,7,1,7,14
"PER3",2,4,4,9,3,5
"PERM1",0,0,0,0,0,0
"PERP",206,175,135,235,137,175
"PES1",88,97,96,69,30,37
"PET100",118,50,103,68,46,23
"PET117",0,2,0,5,4,0
"PEX1",152,46,50,17,33,27
"PEX10",45,72,42,129,61,117
"PEX11A",15,8,13,3,7,5
"PEX11B",12,6,22,5,10,5
"PEX11G",12,20,8,42,20,10
"PEX12",19,3,33,15,27,31
"PEX13",27,18,10,11,13,21
"PEX14",7,10,5,14,3,13
"PEX16",61,32,63,27,15,30
"PEX19",12,12,9,11,4,7
"PEX2",36,34,23,11,18,10
"PEX26",133,199,159,87,102,93
"PEX3",5,6,5,10,7,0
"PEX5",26,35,19,35,23,20
"PEX5L",0,0,0,0,0,2
"PEX6",107,97,52,110,60,76
"PEX7",21,5,7,6,9,5
"PF4",0,4,0,0,0,0
"PF4V1",1,0,0,0,5,0
"PFAS",4,10,11,11,3,4
"PFDN1",14,13,11,8,8,19
"PFDN2",97,60,107,22,19,10
"PFDN4",47,47,42,12,13,15
"PFDN5",94,111,59,82,80,101
"PFDN6",66,63,48,22,21,32
"PFKFB1",2,0,0,0,0,0
"PFKFB2",31,39,91,12,25,34
"PFKFB3",48,53,114,119,58,109
"PFKFB4",1,5,7,18,3,19
"PFKL",150,201,170,263,140,239
"PFKM",86,52,48,22,7,18
"PFKP",122,102,136,206,76,153
"PFN1",745,842,496,711,591,646
"PFN2",147,288,271,102,55,114
"PFN3",0,0,0,0,0,0
"PFN4",1,0,0,0,0,0
"PGA3",0,0,0,0,0,0
"PGA4",0,0,0,0,0,0
"PGA5",0,0,0,0,0,0
"PGAM1",16,26,21,16,8,9
"PGAM2",0,0,0,1,0,0
"PGAM4",0,0,0,0,0,0
"PGAM5",85,186,107,158,121,205
"PGAP1",1,17,25,3,13,22
"PGAP2",52,46,56,61,77,105
"PGAP3",45,47,56,51,18,29
"PGBD1",0,3,1,3,0,0
"PGBD2",1,4,6,0,2,5
"PGBD4",1,0,0,3,2,0
"PGBD5",3,7,5,1,0,2
"PGC",0,0,0,1,0,0
"PGD",489,507,304,364,229,344
"PGF",4,1,6,4,3,3
"PGGT1B",53,32,42,68,68,69
"PGK1",394,212,307,298,86,134
"PGK2",0,0,0,0,0,0
"PGLS",25,53,20,56,75,60
"PGLYRP1",0,0,0,0,0,0
"PGLYRP2",0,0,0,42,0,0
"PGLYRP3",0,0,0,0,0,0
"PGLYRP4",3,2,3,0,1,0
"PGM1",45,47,60,81,97,65
"PGM2",20,17,18,5,16,15
"PGM2L1",33,25,30,14,16,14
"PGM3",84,89,93,28,31,40
"PGM5",7,13,7,10,9,43
"PGP",44,55,28,25,12,19
"PGPEP1",98,101,86,213,127,136
"PGPEP1L",0,0,0,0,0,0
"PGR",4,2,1,2,0,1
"PGRMC1",464,563,498,887,309,500
"PGRMC2",392,192,484,133,126,112
"PGS1",40,44,36,17,24,32
"PHACTR1",4,20,5,13,0,9
"PHACTR2",57,35,51,34,12,9
"PHACTR3",0,2,0,1,0,1
"PHACTR4",31,37,27,18,28,23
"PHAX",25,28,22,17,18,21
"PHB",776,1011,1301,579,616,867
"PHB2",79,89,70,79,72,84
"PHC1",3,3,7,6,6,5
"PHC2",53,28,35,24,15,14
"PHC3",19,16,45,11,18,12
"PHEX",1,1,1,0,0,0
"PHF1",6,14,7,20,9,18
"PHF10",30,48,23,20,17,28
"PHF11",13,8,14,12,5,12
"PHF12",17,16,14,21,6,42
"PHF13",6,8,6,11,8,4
"PHF14",77,50,79,32,29,33
"PHF19",43,38,18,29,33,52
"PHF2",71,127,36,52,34,89
"PHF20",51,88,87,18,20,21
"PHF20L1",77,69,75,37,14,21
"PHF21A",13,17,16,17,13,30
"PHF21B",0,0,0,0,0,0
"PHF23",39,18,29,23,26,23
"PHF24",0,0,0,0,0,0
"PHF3",198,174,215,114,116,148
"PHF5A",93,177,137,62,76,68
"PHF6",119,133,71,176,121,142
"PHF7",4,2,1,1,5,0
"PHF8",35,21,30,45,15,22
"PHGDH",21,11,14,5,0,0
"PHGR1",92,150,102,188,332,472
"PHIP",208,252,239,159,141,177
"PHKA1",14,6,23,18,14,32
"PHKA2",7,12,11,9,15,13
"PHKB",153,77,134,59,37,37
"PHKG1",1,2,0,7,4,3
"PHKG2",9,10,8,4,2,16
"PHLDA1",29,99,15,43,32,77
"PHLDA2",18,40,18,30,23,49
"PHLDA3",27,67,6,31,49,4
"PHLDB1",49,61,21,84,104,104
"PHLDB2",9,4,11,16,5,8
"PHLDB3",5,7,3,9,2,15
"PHLPP1",5,18,4,9,5,4
"PHLPP2",13,14,8,4,2,8
"PHOSPHO1",0,0,0,0,0,0
"PHOSPHO2",6,11,11,2,3,3
"PHOX2A",3,0,0,0,0,0
"PHOX2B",0,0,0,0,0,0
"PHPT1",121,88,58,60,110,71
"PHRF1",18,19,22,9,1,15
"PHTF1",49,48,18,45,22,48
"PHTF2",22,10,7,13,5,3
"PHYH",92,74,86,173,97,79
"PHYHD1",2,1,0,16,0,6
"PHYHIP",0,0,0,0,0,0
"PHYHIPL",1,13,3,2,0,0
"PHYKPL",23,24,15,56,45,50
"PI15",3,0,0,0,0,0
"PI16",0,0,0,0,1,0
"PI3",87,159,79,3,10,49
"PI4K2A",3,8,0,1,6,1
"PI4K2B",31,21,27,25,17,10
"PI4KA",9,25,16,27,8,12
"PI4KB",31,24,41,36,19,28
"PIANP",0,2,0,0,0,0
"PIAS1",75,64,65,49,65,59
"PIAS2",21,20,27,21,42,47
"PIAS3",7,21,7,19,17,18
"PIAS4",92,104,103,61,63,84
"PIBF1",20,5,15,7,8,12
"PICALM",73,68,120,78,36,62
"PICK1",38,40,28,46,28,46
"PID1",142,121,230,73,91,163
"PIDD1",3,2,1,2,12,4
"PIEZO1",15,17,19,52,12,28
"PIEZO2",0,1,0,11,0,0
"PIF1",0,0,5,4,3,4
"PIFO",4,9,0,0,3,1
"PIGA",13,6,10,5,1,11
"PIGB",1,1,1,1,2,2
"PIGBOS1",16,8,4,2,2,5
"PIGC",34,21,31,11,20,17
"PIGF",6,19,14,11,7,13
"PIGG",49,99,54,28,40,50
"PIGH",6,2,4,6,5,5
"PIGK",5,7,14,5,2,10
"PIGL",1,5,4,8,10,8
"PIGM",28,16,11,6,17,8
"PIGN",34,28,40,23,27,35
"PIGO",19,45,29,24,15,18
"PIGP",20,30,45,31,32,40
"PIGQ",28,26,20,33,19,23
"PIGR",352,71,30,12,395,492
"PIGS",35,29,50,26,34,25
"PIGT",116,100,94,46,47,55
"PIGU",15,35,28,10,8,10
"PIGV",6,4,0,9,1,16
"PIGW",9,13,14,10,10,8
"PIGX",22,24,20,18,11,5
"PIGY",0,0,0,0,0,0
"PIGZ",9,10,45,21,23,22
"PIH1D1",473,587,629,180,233,260
"PIH1D2",0,5,0,0,0,0
"PIH1D3",0,0,0,0,0,0
"PIK3AP1",37,95,21,283,24,34
"PIK3C2A",78,70,94,97,80,99
"PIK3C2B",34,39,42,57,64,77
"PIK3C2G",0,0,0,3,0,0
"PIK3C3",56,31,55,32,41,32
"PIK3CA",21,17,33,20,37,39
"PIK3CB",69,46,65,522,32,22
"PIK3CD",4,1,1,0,1,0
"PIK3CG",2,1,0,0,0,0
"PIK3IP1",36,39,43,24,32,27
"PIK3R1",290,294,310,408,165,221
"PIK3R2",1,0,0,0,0,1
"PIK3R3",35,27,20,16,8,22
"PIK3R4",29,70,41,32,14,32
"PIK3R5",4,0,2,3,0,0
"PIK3R6",0,0,1,0,0,0
"PIKFYVE",17,21,19,16,12,20
"PILRA",1,0,4,4,1,1
"PILRB",1,4,5,2,3,4
"PIM1",156,122,106,163,102,131
"PIM2",17,10,9,19,13,12
"PIM3",265,332,304,150,81,151
"PIN1",396,465,413,665,301,387
"PIN4",18,9,6,20,8,5
"PINK1",82,42,34,90,63,71
"PINLYP",2,0,0,4,3,0
"PINX1",5,6,7,9,2,1
"PIP",0,0,0,0,0,0
"PIP4K2A",48,60,44,71,14,67
"PIP4K2B",139,160,95,154,99,193
"PIP4K2C",16,35,20,2,6,8
"PIP5K1A",30,36,21,25,6,14
"PIP5K1B",31,12,15,11,4,12
"PIP5K1C",4,8,14,36,12,29
"PIP5KL1",0,1,0,0,0,2
"PIPOX",30,13,66,85,1,0
"PIR",40,32,25,7,1,6
"PIRT",0,0,0,0,0,0
"PISD",6,8,9,8,6,10
"PITHD1",24,9,14,9,14,31
"PITPNA",55,27,44,28,10,19
"PITPNB",343,293,317,139,89,182
"PITPNC1",7,10,4,8,10,12
"PITPNM1",100,101,102,134,102,111
"PITPNM2",3,2,2,11,2,2
"PITPNM3",17,18,1,23,74,38
"PITRM1",36,24,19,18,16,15
"PITX1",71,90,75,121,98,184
"PITX2",16,19,40,25,12,8
"PITX3",0,0,0,0,0,0
"PIWIL1",1,0,0,0,0,0
"PIWIL2",7,2,4,1,4,2
"PIWIL3",0,0,0,0,0,0
"PIWIL4",15,15,17,5,8,18
"PJA1",13,11,13,22,12,19
"PJA2",230,215,188,264,167,211
"PKD1",85,151,83,208,86,159
"PKD1L1",0,0,0,3,1,0
"PKD1L3",2,3,0,0,0,0
"PKD2",8,9,3,5,11,1
"PKD2L1",0,0,0,2,1,0
"PKD2L2",0,2,0,0,0,0
"PKDCC",39,52,55,51,62,135
"PKDREJ",0,0,0,0,0,0
"PKHD1",0,3,0,10,0,0
"PKHD1L1",0,0,0,0,0,0
"PKIA",2,13,4,1,0,0
"PKIB",104,61,105,26,23,20
"PKIG",34,46,46,4,12,6
"PKLR",2,3,4,30,0,0
"PKM",1214,1557,1387,486,276,613
"PKMYT1",3,17,2,9,3,1
"PKN1",49,74,62,82,17,52
"PKN2",24,29,18,13,15,22
"PKN3",17,29,12,40,8,26
"PKNOX1",17,15,10,7,4,9
"PKNOX2",0,0,1,0,1,1
"PKP1",2,10,0,5,0,11
"PKP2",56,66,79,41,62,46
"PKP3",83,76,123,88,49,50
"PKP4",67,57,33,40,27,38
"PLA1A",10,8,2,10,0,3
"PLA2G10",0,1,1,2,6,3
"PLA2G12A",51,39,50,25,41,30
"PLA2G12B",0,3,5,14,0,0
"PLA2G15",12,27,12,17,7,6
"PLA2G1B",0,0,0,0,0,0
"PLA2G2A",32,7,5,85,57,51
"PLA2G2C",0,0,0,0,0,0
"PLA2G2D",1,0,0,3,0,0
"PLA2G2E",0,0,0,0,0,0
"PLA2G2F",1,1,0,2,0,0
"PLA2G3",0,0,1,0,0,3
"PLA2G4A",5,2,1,2,3,10
"PLA2G4B",0,0,0,0,0,0
"PLA2G4C",3,2,1,11,0,1
"PLA2G4D",0,0,0,0,1,1
"PLA2G4E",1,0,0,0,0,0
"PLA2G4F",12,6,8,12,2,5
"PLA2G5",0,0,0,0,0,0
"PLA2G6",7,20,7,18,11,18
"PLA2G7",11,3,7,1,3,1
"PLA2R1",19,5,7,9,5,8
"PLAA",54,29,20,20,8,23
"PLAC1",0,0,0,0,0,0
"PLAC8",56,27,272,9,34,43
"PLAC8L1",0,0,1,0,0,0
"PLAC9",0,0,0,2,5,0
"PLAG1",2,11,12,7,2,1
"PLAGL1",16,6,13,13,4,12
"PLAGL2",34,36,54,14,7,12
"PLAT",33,13,17,10,10,10
"PLAU",148,109,56,43,9,19
"PLAUR",25,18,27,24,11,25
"PLB1",1,0,1,7,2,7
"PLBD1",63,56,61,27,73,77
"PLBD2",10,15,14,31,17,12
"PLCB1",43,30,13,20,10,5
"PLCB2",1,2,3,12,5,11
"PLCB3",39,45,22,38,66,74
"PLCB4",89,39,120,72,53,50
"PLCD1",5,1,6,3,7,3
"PLCD3",63,84,43,98,323,309
"PLCD4",0,0,0,0,0,0
"PLCE1",8,4,28,3,10,13
"PLCG1",223,429,267,488,113,211
"PLCG2",2,2,1,9,1,4
"PLCH1",2,4,6,0,3,13
"PLCH2",2,1,1,6,3,4
"PLCL1",0,0,1,0,0,0
"PLCL2",0,4,3,1,5,4
"PLCXD1",8,12,10,3,8,1
"PLCXD2",1,0,0,0,0,0
"PLCXD3",0,0,0,0,0,0
"PLCZ1",0,1,0,0,0,0
"PLD1",20,36,44,40,46,51
"PLD2",5,2,10,16,2,6
"PLD3",30,24,18,80,34,40
"PLD4",17,14,14,14,28,20
"PLD5",1,0,0,0,0,0
"PLD6",1,2,2,0,1,1
"PLEC",95,183,144,199,77,178
"PLEK",11,2,2,12,3,5
"PLEK2",35,16,29,23,32,32
"PLEKHA1",43,41,47,39,31,38
"PLEKHA2",72,49,26,33,36,43
"PLEKHA3",29,35,26,31,28,26
"PLEKHA4",5,12,0,18,2,9
"PLEKHA5",47,30,51,15,13,22
"PLEKHA6",84,163,112,107,103,146
"PLEKHA7",11,19,25,29,18,26
"PLEKHA8",29,22,17,30,7,16
"PLEKHB1",15,30,7,12,0,0
"PLEKHB2",121,77,98,38,47,41
"PLEKHD1",0,0,0,1,0,2
"PLEKHF1",1,10,4,4,1,0
"PLEKHF2",46,20,36,17,8,11
"PLEKHG1",14,7,6,14,4,11
"PLEKHG2",3,1,0,10,0,1
"PLEKHG3",29,24,8,51,25,36
"PLEKHG4",12,11,10,10,22,19
"PLEKHG4B",0,0,0,1,0,0
"PLEKHG5",24,41,14,47,7,33
"PLEKHG6",28,28,27,24,25,20
"PLEKHH1",14,13,22,24,39,45
"PLEKHH2",2,1,0,0,0,2
"PLEKHH3",5,8,0,6,12,13
"PLEKHJ1",53,51,54,77,74,134
"PLEKHM1",3,37,21,33,26,44
"PLEKHM2",102,108,72,180,71,140
"PLEKHM3",9,1,4,1,0,0
"PLEKHN1",11,10,2,9,15,33
"PLEKHO1",19,24,13,22,7,25
"PLEKHO2",7,7,8,31,0,10
"PLEKHS1",6,16,18,4,0,8
"PLET1",0,0,0,0,0,0
"PLG",0,0,1,242,0,0
"PLGLB1",0,0,0,0,0,0
"PLGLB2",0,0,0,3,0,0
"PLGRKT",12,10,14,11,22,19
"PLIN1",0,0,1,2,0,2
"PLIN2",34,21,35,100,32,28
"PLIN3",884,757,607,634,254,510
"PLIN4",1,1,0,16,1,0
"PLIN5",0,0,0,10,0,0
"PLK1",3,17,10,26,6,8
"PLK2",3,7,0,6,5,4
"PLK3",2,5,4,3,4,7
"PLK4",5,7,5,2,1,4
"PLK5",0,0,0,1,0,0
"PLLP",15,42,13,18,69,78
"PLN",0,0,0,1,11,1
"PLOD1",52,30,9,92,17,31
"PLOD2",38,50,43,53,7,23
"PLOD3",39,43,33,32,27,23
"PLP1",0,0,0,0,0,0
"PLP2",134,138,80,113,109,116
"PLRG1",24,30,23,27,15,12
"PLS1",58,65,65,22,45,28
"PLS3",97,59,63,87,25,39
"PLSCR1",65,67,71,39,34,38
"PLSCR2",0,0,0,0,0,0
"PLSCR4",6,1,5,9,9,6
"PLSCR5",0,0,0,0,0,0
"PLTP",71,71,65,124,6,38
"PLVAP",42,29,17,26,10,23
"PLXDC1",1,2,4,0,2,5
"PLXDC2",36,29,19,33,36,34
"PLXNA1",114,225,142,238,82,159
"PLXNA2",5,24,13,9,26,12
"PLXNA3",33,48,19,193,20,72
"PLXNA4",2,0,0,0,0,0
"PLXNB1",79,192,55,358,145,311
"PLXNB2",49,72,57,70,50,53
"PLXNB3",0,0,0,0,0,0
"PLXNC1",18,8,8,3,2,6
"PLXND1",99,113,58,254,61,76
"PM20D1",1,0,0,0,0,0
"PM20D2",30,26,56,24,15,19
"PMAIP1",7,14,11,6,8,8
"PMCH",4,0,0,0,0,0
"PMEL",15,22,15,40,11,31
"PMEPA1",337,249,591,202,74,96
"PMF1",7,4,7,20,9,18
"PMF1-BGLAP",0,0,0,0,1,0
"PMFBP1",5,6,4,6,1,4
"PML",42,51,39,9,19,16
"PMM1",130,172,148,127,169,186
"PMM2",14,31,43,40,20,26
"PMP2",0,0,1,0,0,0
"PMP22",24,10,10,10,26,15
"PMPCA",58,48,13,52,16,40
"PMPCB",46,30,30,32,21,17
"PMS1",19,12,11,9,10,3
"PMS2",11,3,4,3,1,6
"PMVK",130,137,112,147,133,132
"PNCK",0,0,0,8,0,5
"PNISR",139,144,119,125,129,198
"PNKD",193,56,86,35,73,39
"PNKP",74,60,54,100,74,113
"PNLDC1",1,0,0,0,0,0
"PNLIP",0,0,0,0,0,0
"PNLIPRP1",0,0,0,0,0,0
"PNLIPRP3",0,0,0,0,0,0
"PNMA1",13,37,15,9,8,9
"PNMA2",3,1,0,1,0,0
"PNMA3",0,0,0,0,0,0
"PNMA5",0,0,0,1,0,2
"PNMA6A",1,9,5,24,0,0
"PNMT",0,3,0,0,0,1
"PNN",531,434,459,156,290,293
"PNO1",40,23,52,8,3,7
"PNOC",3,0,0,0,0,1
"PNP",79,51,46,13,32,21
"PNPLA1",0,0,0,0,0,0
"PNPLA2",15,25,40,51,46,47
"PNPLA3",3,70,38,75,7,27
"PNPLA4",18,19,14,11,12,11
"PNPLA5",0,0,0,3,0,0
"PNPLA6",13,17,14,46,8,16
"PNPLA7",0,9,2,9,3,4
"PNPLA8",48,23,25,6,11,9
"PNPO",10,27,7,17,9,11
"PNPT1",56,44,23,7,10,15
"PNRC1",41,70,26,33,42,46
"PNRC2",70,35,39,40,48,28
"POC1A",4,11,2,7,3,5
"POC1B",15,18,20,22,14,12
"POC1B-GALNT4",0,0,0,0,0,0
"POC5",5,1,0,3,5,2
"PODN",58,67,27,44,10,27
"PODNL1",5,4,5,1,4,1
"PODXL",340,377,188,223,163,317
"PODXL2",44,80,38,52,72,149
"POF1B",73,44,40,44,63,67
"POFUT1",185,161,312,88,26,26
"POFUT2",22,21,20,33,17,30
"POGK",22,32,33,13,16,26
"POGLUT1",47,23,36,8,6,15
"POGZ",25,31,16,20,27,33
"POLA1",95,129,128,45,21,33
"POLA2",17,16,17,7,4,11
"POLB",16,14,11,15,10,6
"POLD1",40,35,32,21,13,26
"POLD2",113,66,45,35,21,28
"POLD3",24,21,11,11,7,12
"POLD4",20,17,19,21,19,17
"POLDIP2",172,54,104,122,55,57
"POLDIP3",37,45,61,39,19,19
"POLE",8,13,8,9,3,7
"POLE2",3,3,4,0,1,2
"POLE3",60,50,42,19,16,14
"POLE4",39,24,30,6,29,12
"POLG",72,120,124,55,54,121
"POLG2",6,11,8,4,7,5
"POLH",8,6,13,2,5,1
"POLI",9,9,17,30,44,36
"POLK",15,5,7,9,7,6
"POLL",102,164,103,136,68,122
"POLM",13,8,3,5,10,9
"POLN",0,0,0,0,0,0
"POLQ",2,11,9,4,2,0
"POLR1A",45,30,29,17,5,11
"POLR1B",18,24,14,5,3,17
"POLR1C",47,27,35,8,11,13
"POLR1D",78,102,62,112,83,129
"POLR1E",18,16,20,8,6,7
"POLR2A",32,57,30,38,38,52
"POLR2B",62,70,66,26,21,33
"POLR2C",98,199,138,82,105,158
"POLR2D",155,122,180,37,46,52
"POLR2E",91,99,95,139,72,128
"POLR2F",2,0,0,0,0,0
"POLR2G",34,33,36,15,11,20
"POLR2H",44,69,71,13,49,36
"POLR2I",32,31,21,10,20,17
"POLR2J",37,58,27,27,19,25
"POLR2J2",3,1,2,0,0,0
"POLR2J3",2,2,2,1,0,1
"POLR2K",481,649,494,170,259,256
"POLR2L",66,72,97,18,23,33
"POLR2M",6,8,7,7,13,6
"POLR3A",33,19,44,13,13,7
"POLR3B",113,99,106,76,33,62
"POLR3C",3,16,7,7,2,2
